1.5_21_300,185239.8000000022
1.25_21_300,-165855.03000000157
1.5_21_400,1140.3099999989302
2.0_21_400,421661.61999999796
1.25_21_400,-369663.0300000019
1.75_21_400,232760.38000000466
2.0_21_300,550855.179999999
1.75_21_300,384202.9400000025
